CustomerID,Churn Value,Product Category,Product Value
2307-FYNNL,0,Streaming TV,Yes
3351-NGXYI,0,Streaming TV,No
9174-FKWZE,1,Streaming TV,No internet service
6921-OZMFH,0,Streaming TV,No
5173-WXOQV,0,Streaming TV,No
4432-ADRLB,1,Streaming TV,No
5828-AVIPD,1,Streaming TV,Yes
5062-CJJKH,0,Streaming TV,No
7503-MIOGA,0,Streaming TV,Yes
5269-NRGDP,0,Streaming TV,Yes
8395-ETZKQ,0,Streaming TV,No internet service
5125-CNDSP,0,Streaming TV,No
9094-AZPHK,0,Streaming TV,Yes
2482-CZGBB,1,Streaming TV,No
6172-FECYY,1,Streaming TV,Yes
3518-PZXZQ,0,Streaming TV,Yes
8443-WVPSS,1,Streaming TV,Yes
4735-BJKOU,0,Streaming TV,No internet service
7883-ROJOC,0,Streaming TV,No
1024-VRZHF,1,Streaming TV,No
0394-YONDK,0,Streaming TV,No internet service
6627-CFOSN,0,Streaming TV,No
4013-GUXND,0,Streaming TV,No internet service
3945-GFWQL,1,Streaming TV,No
7337-CINUD,0,Streaming TV,No internet service
3190-FZATL,0,Streaming TV,No internet service
0871-URUWO,1,Streaming TV,Yes
9800-ONTFE,0,Streaming TV,No
3642-BYHDO,0,Streaming TV,No internet service
4952-YSOGZ,1,Streaming TV,No
5438-QMDDL,0,Streaming TV,No
5663-QBGIS,0,Streaming TV,Yes
6188-UXBBR,0,Streaming TV,No internet service
9644-KVCNC,0,Streaming TV,Yes
0655-RBDUG,1,Streaming TV,Yes
8922-NPKBJ,0,Streaming TV,No internet service
7018-FPXHH,0,Streaming TV,No
8361-LTMKD,1,Streaming TV,No
7446-YPODE,0,Streaming TV,No
7009-PCARS,0,Streaming TV,No internet service
8375-KVTHK,0,Streaming TV,Yes
5392-AKEMH,0,Streaming TV,No
4486-EFAEB,0,Streaming TV,No internet service
7225-CBZPL,0,Streaming TV,Yes
0780-XNZFN,0,Streaming TV,No internet service
2931-XIQBR,0,Streaming TV,Yes
7851-FLGGQ,1,Streaming TV,No
0135-NMXAP,1,Streaming TV,Yes
8705-WZCYL,0,Streaming TV,No
0829-DDVLK,0,Streaming TV,No internet service
6258-PVZWJ,0,Streaming TV,Yes
0224-HJAPT,1,Streaming TV,No
5919-VCZYM,0,Streaming TV,No internet service
6308-CQRBU,0,Streaming TV,Yes
3213-VVOLG,0,Streaming TV,No internet service
5590-BYNII,1,Streaming TV,Yes
4993-JCRGJ,0,Streaming TV,No
5712-PTIWW,1,Streaming TV,No
3130-ICDUP,0,Streaming TV,No
3566-HJGPK,0,Streaming TV,No
5099-BAILX,1,Streaming TV,Yes
5129-JLPIS,0,Streaming TV,Yes
8659-IOOPU,0,Streaming TV,No
7078-NVFAM,0,Streaming TV,No
5074-FBGHB,0,Streaming TV,Yes
3016-KSVCP,0,Streaming TV,Yes
5829-NVSQN,0,Streaming TV,No
5825-XJOCM,0,Streaming TV,No
5075-JSDKI,0,Streaming TV,No internet service
8728-SKJLR,0,Streaming TV,No
4735-ASGMA,1,Streaming TV,Yes
9578-VRMNM,1,Streaming TV,No
2676-ISHSF,0,Streaming TV,No internet service
2856-NNASM,1,Streaming TV,Yes
2812-ENYMO,0,Streaming TV,Yes
4079-WWQQQ,0,Streaming TV,Yes
6000-UKLWI,0,Streaming TV,No internet service
6892-XPFPU,1,Streaming TV,Yes
0363-SVHYR,0,Streaming TV,Yes
0508-SQWPL,0,Streaming TV,No internet service
2323-ARSVR,0,Streaming TV,Yes
3606-SBKRY,0,Streaming TV,Yes
5067-DGXLL,0,Streaming TV,No internet service
0523-VNGTF,0,Streaming TV,Yes
1877-HKBQX,0,Streaming TV,No
4713-ZBURT,0,Streaming TV,Yes
5061-PBXFW,0,Streaming TV,No
5774-XZTQC,0,Streaming TV,No internet service
4121-AGSIN,0,Streaming TV,No internet service
0420-BWTPW,1,Streaming TV,No
2137-DQMEV,0,Streaming TV,Yes
1265-ZFOSD,0,Streaming TV,No
7688-AWMDX,0,Streaming TV,No
5729-KLZAR,1,Streaming TV,No
1116-FRYVH,0,Streaming TV,No
5536-SLHPM,1,Streaming TV,No
2272-WUSPA,0,Streaming TV,Yes
3407-JMJQQ,0,Streaming TV,Yes
4614-NUVZD,1,Streaming TV,No
1919-RTPQD,0,Streaming TV,No
8746-BFOAJ,0,Streaming TV,No internet service
8060-HIWJJ,0,Streaming TV,Yes
3887-PBQAO,0,Streaming TV,No internet service
6457-GIRWB,1,Streaming TV,No
5546-QUERU,0,Streaming TV,No internet service
1469-LBJQJ,0,Streaming TV,Yes
3085-QUOZK,1,Streaming TV,No
3319-DWOEP,1,Streaming TV,Yes
0817-HSUSE,0,Streaming TV,Yes
5642-MHDQT,0,Streaming TV,No internet service
2019-HDCZY,0,Streaming TV,Yes
5365-LLFYV,0,Streaming TV,No
0048-PIHNL,0,Streaming TV,No internet service
8883-GRDWQ,0,Streaming TV,No
2898-LSJGD,1,Streaming TV,Yes
6506-EYCNH,0,Streaming TV,No internet service
6143-JQKEA,0,Streaming TV,No
4873-ILOLJ,1,Streaming TV,Yes
9278-VZKCD,0,Streaming TV,Yes
5655-JSMZM,1,Streaming TV,Yes
0771-WLCLA,0,Streaming TV,Yes
6289-CPNLD,1,Streaming TV,Yes
6961-MJKBO,0,Streaming TV,No internet service
3597-YASZG,0,Streaming TV,Yes
9522-ZSINC,0,Streaming TV,No internet service
4718-DHSMV,0,Streaming TV,Yes
1728-CXQBE,0,Streaming TV,No
0442-TDYUO,0,Streaming TV,No internet service
7176-WIONM,0,Streaming TV,Yes
4806-DXQCE,0,Streaming TV,Yes
5038-ETMLM,0,Streaming TV,Yes
7182-OVLBJ,0,Streaming TV,Yes
1935-IMVBB,0,Streaming TV,Yes
7354-OIJLX,0,Streaming TV,No
4229-CZMLL,1,Streaming TV,No
1228-ZLNBX,0,Streaming TV,No
6807-SIWJI,0,Streaming TV,Yes
4701-AHWMW,1,Streaming TV,Yes
1209-VFFOC,0,Streaming TV,No
6203-HBZPA,0,Streaming TV,Yes
3146-MSEGF,0,Streaming TV,Yes
8046-DNVTL,0,Streaming TV,No
8313-KTIHG,0,Streaming TV,Yes
3815-SLMEF,1,Streaming TV,No
9705-IOVQQ,0,Streaming TV,Yes
9805-FILKB,0,Streaming TV,No internet service
5995-WWKKG,0,Streaming TV,No internet service
3508-CFVZL,0,Streaming TV,Yes
4837-QUSFT,0,Streaming TV,Yes
8003-EWNDZ,0,Streaming TV,No internet service
3546-GHEAE,0,Streaming TV,No internet service
2999-AANRQ,0,Streaming TV,Yes
7340-KEFQE,0,Streaming TV,No
2272-JKMSI,0,Streaming TV,Yes
3563-SVYLG,0,Streaming TV,No
8250-ZNGGW,0,Streaming TV,No
7641-EUYET,1,Streaming TV,Yes
2481-SBOYW,0,Streaming TV,No internet service
2074-GUHPQ,0,Streaming TV,No
8053-WWDRO,1,Streaming TV,No internet service
3363-EWLGO,0,Streaming TV,No internet service
9770-LXDBK,0,Streaming TV,No internet service
7030-FZTFM,0,Streaming TV,Yes
8268-YDIXR,0,Streaming TV,No
2921-XWDJH,0,Streaming TV,No
8205-VSLRB,0,Streaming TV,No
1840-BIUOG,0,Streaming TV,Yes
4678-DVQEO,1,Streaming TV,No
6204-IEUXJ,1,Streaming TV,No
3990-QYKBE,1,Streaming TV,Yes
5275-PMFUT,0,Streaming TV,Yes
0471-LVHGK,1,Streaming TV,Yes
1480-IVEVR,0,Streaming TV,No
3569-EDBPQ,0,Streaming TV,No
9058-MJLZC,0,Streaming TV,Yes
1028-FFNJK,0,Streaming TV,Yes
0096-FCPUF,0,Streaming TV,No
4742-TXUEX,0,Streaming TV,No internet service
4302-ZYFEL,0,Streaming TV,No internet service
2688-BHGOG,0,Streaming TV,No
3235-ETOOB,1,Streaming TV,No
9835-ZIITK,1,Streaming TV,Yes
8040-MNRTF,0,Streaming TV,No
9787-XVQIU,1,Streaming TV,No
1845-ZLLIG,0,Streaming TV,No
1494-EJZDW,0,Streaming TV,No internet service
9462-MJUAW,1,Streaming TV,No
1666-JZPZT,0,Streaming TV,No
1159-WFSGR,0,Streaming TV,No internet service
2777-PHDEI,1,Streaming TV,Yes
3219-JQRSL,0,Streaming TV,Yes
0324-BRPCJ,1,Streaming TV,Yes
5915-DGNVC,0,Streaming TV,No
5240-CAOYT,0,Streaming TV,No
8006-PYCSW,0,Streaming TV,No internet service
3096-IZETN,1,Streaming TV,No
6141-OOXUQ,1,Streaming TV,No internet service
4587-VVTOX,1,Streaming TV,Yes
3672-YITQD,1,Streaming TV,No
9993-LHIEB,0,Streaming TV,No
9725-SCPZG,1,Streaming TV,Yes
3489-HHPFY,0,Streaming TV,Yes
6559-ILWKJ,1,Streaming TV,Yes
6890-PFRQX,0,Streaming TV,Yes
0723-VSOBE,0,Streaming TV,No
6837-HAEVO,0,Streaming TV,Yes
4403-BWPAY,0,Streaming TV,No internet service
7233-DRTRF,0,Streaming TV,Yes
1452-KIOVK,0,Streaming TV,Yes
6332-FBZRI,0,Streaming TV,No
7534-BFESC,1,Streaming TV,No
9620-QJREV,0,Streaming TV,No internet service
4106-HADHQ,1,Streaming TV,Yes
2996-XAUVF,0,Streaming TV,No
8008-OTEZX,0,Streaming TV,No internet service
1809-DMJHQ,1,Streaming TV,No
3612-YUNGG,0,Streaming TV,Yes
2580-ATZSQ,0,Streaming TV,No
3181-MIZBN,0,Streaming TV,No internet service
5364-EVNIB,1,Streaming TV,No
6285-FTQBF,0,Streaming TV,No internet service
5537-UXXVS,0,Streaming TV,No internet service
0013-SMEOE,0,Streaming TV,Yes
0916-QOFDP,0,Streaming TV,Yes
2530-ENDWQ,1,Streaming TV,Yes
3162-KKZXO,0,Streaming TV,Yes
7931-PXHFC,1,Streaming TV,No
9402-ORRAH,0,Streaming TV,Yes
6569-KTMDU,0,Streaming TV,No internet service
2236-HILPA,0,Streaming TV,No internet service
0723-FDLAY,0,Streaming TV,Yes
0463-TXOAK,0,Streaming TV,No internet service
8695-WDYEA,0,Streaming TV,No
7717-BICXI,0,Streaming TV,No internet service
1241-FPMOF,0,Streaming TV,No internet service
7941-RCJOW,0,Streaming TV,No internet service
2775-SEFEE,0,Streaming TV,No
9102-IAYHT,1,Streaming TV,No
7718-UPSKJ,0,Streaming TV,Yes
6806-YDEUL,0,Streaming TV,No internet service
9076-AXYIK,0,Streaming TV,Yes
9919-YLNNG,0,Streaming TV,Yes
5549-ZGHFB,0,Streaming TV,No internet service
5747-PMBSQ,1,Streaming TV,Yes
8915-NNTRC,0,Streaming TV,Yes
0221-WMXNQ,0,Streaming TV,No
5985-TBABQ,0,Streaming TV,Yes
2186-QZEYA,0,Streaming TV,No
3727-JEZTU,0,Streaming TV,No internet service
5656-JAMLX,0,Streaming TV,No internet service
2696-RZVZW,0,Streaming TV,No internet service
5054-IEXZT,1,Streaming TV,No
5136-GFPMB,0,Streaming TV,No
4727-MCYZG,0,Streaming TV,No
3486-NPGST,0,Streaming TV,No internet service
8981-FJGLA,0,Streaming TV,No
5947-SGKCL,0,Streaming TV,Yes
1241-EZFMJ,0,Streaming TV,No internet service
9565-FLVCG,0,Streaming TV,No
6360-SVNWV,0,Streaming TV,No
5748-RNCJT,1,Streaming TV,Yes
1895-QTKDO,0,Streaming TV,No
2890-WFBHU,0,Streaming TV,No
6668-CNMFP,0,Streaming TV,No
3398-FSHON,1,Streaming TV,Yes
3317-VLGQT,0,Streaming TV,No
5950-AAAGJ,0,Streaming TV,Yes
8631-XVRZL,0,Streaming TV,No internet service
5716-LIBJC,0,Streaming TV,Yes
1577-HKTFG,1,Streaming TV,No internet service
3097-PYWXL,0,Streaming TV,No internet service
3635-QQRQD,0,Streaming TV,No internet service
0023-UYUPN,0,Streaming TV,No internet service
7609-YBPXG,0,Streaming TV,Yes
1448-PWKYE,1,Streaming TV,No
7336-RLLRH,0,Streaming TV,Yes
8681-ICONS,0,Streaming TV,No internet service
7746-QYVCO,0,Streaming TV,No
2625-TRCZQ,0,Streaming TV,Yes
5668-MEISB,0,Streaming TV,Yes
1088-AUUZZ,0,Streaming TV,No
6164-HAQTX,0,Streaming TV,Yes
0235-KGSLC,1,Streaming TV,Yes
5161-XEUVX,0,Streaming TV,Yes
1563-IWQEX,0,Streaming TV,No internet service
9746-UGFAC,0,Streaming TV,No internet service
0670-KDOMA,0,Streaming TV,No internet service
0056-EPFBG,0,Streaming TV,No
7083-MIOPC,0,Streaming TV,No internet service
7823-JSOAG,0,Streaming TV,No
8100-HZZLJ,0,Streaming TV,No
6013-BHCAW,0,Streaming TV,Yes
0329-GTIAJ,1,Streaming TV,Yes
8510-BBWMU,0,Streaming TV,No internet service
2697-NQBPF,0,Streaming TV,Yes
5996-EBTKM,0,Streaming TV,No
3296-SILRA,1,Streaming TV,No
1074-WVEVG,0,Streaming TV,No internet service
9670-BPNXF,0,Streaming TV,No
7563-BIUPC,1,Streaming TV,Yes
7706-DZNKK,0,Streaming TV,No internet service
6410-LEFEN,1,Streaming TV,No
8383-SGHJU,0,Streaming TV,No
2501-XWWTZ,0,Streaming TV,No
5493-SDRDQ,1,Streaming TV,No
6292-TOSSS,0,Streaming TV,No internet service
4480-MBMLB,0,Streaming TV,Yes
7639-SUPCW,1,Streaming TV,No
0868-VJRDR,0,Streaming TV,Yes
5445-GLVOT,0,Streaming TV,No
4355-CVPVS,0,Streaming TV,Yes
7661-CPURM,0,Streaming TV,No
8550-XSXUQ,0,Streaming TV,No
9971-ZWPBF,0,Streaming TV,Yes
3320-VEOYC,0,Streaming TV,Yes
8149-RSOUN,1,Streaming TV,Yes
5168-MSWXT,0,Streaming TV,Yes
8626-PTQGE,0,Streaming TV,Yes
6671-NGWON,0,Streaming TV,No internet service
4318-RAJVY,0,Streaming TV,No internet service
6407-UTSLV,0,Streaming TV,Yes
8878-HMWBV,1,Streaming TV,No
7754-IXRMC,0,Streaming TV,No
1746-TGTWV,0,Streaming TV,No
7176-WRTNX,0,Streaming TV,Yes
2587-YNLES,0,Streaming TV,No internet service
7718-RXDGG,0,Streaming TV,No
9850-OWRHQ,1,Streaming TV,No
1397-XKKWR,0,Streaming TV,No
8033-ATFAS,0,Streaming TV,Yes
7145-FEJWU,0,Streaming TV,Yes
8905-IAZPF,0,Streaming TV,Yes
0082-OQIQY,0,Streaming TV,Yes
0377-JBKKT,0,Streaming TV,No
0795-LAFGP,0,Streaming TV,Yes
8417-GSODA,0,Streaming TV,Yes
9442-JTWDL,0,Streaming TV,No internet service
5751-USDBL,0,Streaming TV,Yes
4465-VDKIQ,0,Streaming TV,No
6467-CHFZW,1,Streaming TV,Yes
7976-CICYS,0,Streaming TV,No internet service
2178-PMGCJ,0,Streaming TV,No
6050-FFXES,0,Streaming TV,Yes
7128-GGCNO,0,Streaming TV,No
1567-DSCIC,1,Streaming TV,Yes
5495-GPSRW,0,Streaming TV,No internet service
1403-LKLIK,0,Streaming TV,No internet service
4323-OHFOW,0,Streaming TV,Yes
7817-OMJNA,0,Streaming TV,No internet service
2582-FFFZR,0,Streaming TV,Yes
7968-QUXNS,0,Streaming TV,No internet service
6877-LGWXO,1,Streaming TV,No
4603-JANFB,1,Streaming TV,No
1972-XMUWV,0,Streaming TV,Yes
3345-PBBFH,0,Streaming TV,No
2227-JRSJX,0,Streaming TV,Yes
0336-KXKFK,0,Streaming TV,Yes
0107-WESLM,1,Streaming TV,No internet service
2786-GCDPI,0,Streaming TV,Yes
6234-RAAPL,0,Streaming TV,Yes
1169-WCVAK,0,Streaming TV,No
5445-UTODQ,1,Streaming TV,Yes
2749-CTKAJ,0,Streaming TV,No internet service
1534-OULXE,0,Streaming TV,No
8819-WFGGJ,0,Streaming TV,Yes
8329-IBCTI,1,Streaming TV,No internet service
0488-GSLFR,1,Streaming TV,No
1998-VHJHK,0,Streaming TV,No internet service
4257-GAESD,0,Streaming TV,Yes
9631-RXVJM,0,Streaming TV,No internet service
0859-YGKFW,0,Streaming TV,No internet service
4424-TKOPW,1,Streaming TV,Yes
5539-TMZLF,1,Streaming TV,No
1816-FLZDK,0,Streaming TV,No
4404-HIBDJ,1,Streaming TV,Yes
3552-CTCYF,0,Streaming TV,Yes
5981-ITEMU,1,Streaming TV,Yes
0112-QWPNC,1,Streaming TV,Yes
8591-TKMZH,0,Streaming TV,Yes
3324-OIRTO,0,Streaming TV,Yes
5456-ITGIC,0,Streaming TV,Yes
8328-SKJNO,0,Streaming TV,No
2931-VUVJN,0,Streaming TV,No
1930-WNXSB,0,Streaming TV,Yes
5567-GZKQY,0,Streaming TV,No internet service
1853-UDXBW,1,Streaming TV,No
9137-NOQKA,0,Streaming TV,No internet service
1400-WIVLL,0,Streaming TV,Yes
4706-DGAHW,0,Streaming TV,No
7033-CLAMM,0,Streaming TV,No internet service
0743-HRVFF,0,Streaming TV,Yes
2789-CZANW,0,Streaming TV,Yes
0895-LNKRC,0,Streaming TV,No internet service
4789-KWMXN,1,Streaming TV,Yes
0244-LGNFY,0,Streaming TV,Yes
3285-UCQVC,1,Streaming TV,No
7903-CMPEY,1,Streaming TV,No
0565-IYCGT,1,Streaming TV,No
1862-QRWPE,0,Streaming TV,No internet service
4729-XKASR,1,Streaming TV,No
9919-FZDED,0,Streaming TV,Yes
8106-GWQOK,0,Streaming TV,Yes
1216-BGTSP,0,Streaming TV,Yes
1194-HVAIF,0,Streaming TV,Yes
0512-FLFDW,0,Streaming TV,Yes
9367-WXLCH,1,Streaming TV,No
5032-MIYKT,0,Streaming TV,No
2606-RMDHZ,1,Streaming TV,No
2480-JZOSN,0,Streaming TV,No internet service
2858-EIMXH,0,Streaming TV,Yes
6752-APNJL,0,Streaming TV,No
9972-NKTFD,0,Streaming TV,No
9142-KZXOP,0,Streaming TV,No
9081-WWXKP,0,Streaming TV,No internet service
5442-XSDCW,1,Streaming TV,Yes
9167-APMXZ,0,Streaming TV,Yes
9831-BPFRI,1,Streaming TV,No
5787-KXGIY,0,Streaming TV,No internet service
4939-KYYPY,0,Streaming TV,No
2911-UREFD,1,Streaming TV,Yes
9798-DRYDS,0,Streaming TV,No
1686-STUHN,0,Streaming TV,No internet service
0208-BPQEJ,0,Streaming TV,No internet service
1635-HDGFT,0,Streaming TV,No internet service
0675-NCDYU,0,Streaming TV,Yes
1600-DILPE,0,Streaming TV,No
4709-LKHYG,0,Streaming TV,No internet service
1619-YWUBB,0,Streaming TV,No internet service
3606-TWKGI,1,Streaming TV,Yes
5808-TOTXO,0,Streaming TV,No internet service
6896-SRVYQ,0,Streaming TV,No
9362-MWODR,0,Streaming TV,Yes
7016-NVRIC,0,Streaming TV,No
4317-VTEOA,1,Streaming TV,No
2504-DSHIH,0,Streaming TV,No
0843-WTBXE,1,Streaming TV,Yes
4572-DVCGN,1,Streaming TV,No
7175-NTIXE,0,Streaming TV,Yes
2220-IAHLS,0,Streaming TV,No internet service
9860-LISIZ,0,Streaming TV,No internet service
9522-BNTHX,0,Streaming TV,Yes
7239-HZZCX,1,Streaming TV,No internet service
8152-VETUR,0,Streaming TV,Yes
4707-YNOQA,0,Streaming TV,No internet service
7516-GMHUV,0,Streaming TV,Yes
5440-VHLUL,0,Streaming TV,Yes
9995-HOTOH,0,Streaming TV,Yes
3810-PJUHR,0,Streaming TV,No internet service
9526-JAWYF,1,Streaming TV,Yes
1260-TTRXI,1,Streaming TV,No
7470-MCQTK,1,Streaming TV,Yes
2586-CWXVV,0,Streaming TV,No
8937-RDTHP,1,Streaming TV,No
4826-DXMUP,0,Streaming TV,Yes
4700-UBQMV,0,Streaming TV,Yes
4855-SNKMY,1,Streaming TV,No
6976-BWGLQ,0,Streaming TV,No internet service
7131-ZQZNK,0,Streaming TV,Yes
4795-UXVCJ,0,Streaming TV,No internet service
1612-EOHDH,1,Streaming TV,No
0139-IVFJG,0,Streaming TV,Yes
6734-PSBAW,0,Streaming TV,No internet service
5155-AZQPB,0,Streaming TV,No
1644-IRKSF,1,Streaming TV,Yes
3629-ZNKXA,0,Streaming TV,Yes
2636-ALXXZ,1,Streaming TV,No
6007-TCTST,0,Streaming TV,Yes
1395-OFUWC,0,Streaming TV,No
1075-BGWOH,1,Streaming TV,Yes
3571-DPYUH,0,Streaming TV,Yes
2830-LEWOA,0,Streaming TV,Yes
8999-BOHSE,1,Streaming TV,Yes
4568-TTZRT,0,Streaming TV,No internet service
7317-GGVPB,1,Streaming TV,Yes
7560-QJAVJ,0,Streaming TV,Yes
1360-RCYRT,0,Streaming TV,No
3092-IGHWF,1,Streaming TV,No
7471-WNSUF,0,Streaming TV,No internet service
2050-ONYDQ,0,Streaming TV,No internet service
8375-DKEBR,1,Streaming TV,No
6692-UDPJC,1,Streaming TV,Yes
3070-DVEYC,1,Streaming TV,No
7779-ORAEL,0,Streaming TV,No
2141-RRYGO,1,Streaming TV,Yes
2804-ETQDK,0,Streaming TV,No internet service
6362-QHAFM,0,Streaming TV,Yes
0233-FTHAV,0,Streaming TV,No
9823-EALYC,0,Streaming TV,Yes
4236-UJPWO,0,Streaming TV,No
1555-HAPSU,0,Streaming TV,No internet service
6169-PGNCD,0,Streaming TV,Yes
1442-BQPVU,0,Streaming TV,No
7515-LODFU,0,Streaming TV,No internet service
5678-VFNEQ,0,Streaming TV,Yes
1730-VFMWO,0,Streaming TV,No
7449-HVPIV,0,Streaming TV,Yes
3719-TDVQB,0,Streaming TV,No internet service
0956-ACVZC,0,Streaming TV,Yes
3411-WLRSQ,0,Streaming TV,No
2480-EJWYP,0,Streaming TV,Yes
2947-DOMLJ,1,Streaming TV,No
4075-JFPGR,0,Streaming TV,Yes
9365-SRSZE,0,Streaming TV,No
2371-JQHZZ,0,Streaming TV,Yes
1153-GNOLC,0,Streaming TV,Yes
0788-DXBFY,0,Streaming TV,No internet service
2144-ESWKO,0,Streaming TV,No
6685-XSHHU,0,Streaming TV,No internet service
4092-OFQZS,0,Streaming TV,No internet service
5151-HQRDG,0,Streaming TV,No
2972-YDYUW,0,Streaming TV,No
9283-LZQOH,1,Streaming TV,No
7581-EBBOU,0,Streaming TV,Yes
4883-KCPZJ,0,Streaming TV,No internet service
6916-HIJSE,0,Streaming TV,Yes
3336-JORSO,1,Streaming TV,Yes
0744-GKNGE,0,Streaming TV,No
1352-HNSAW,0,Streaming TV,Yes
3506-OVLKD,0,Streaming TV,No internet service
1343-EHPYB,1,Streaming TV,Yes
3007-FDPEA,0,Streaming TV,No internet service
4832-VRBMR,0,Streaming TV,Yes
7945-PRBVF,0,Streaming TV,No internet service
3082-WQRVY,0,Streaming TV,No internet service
0975-VOOVL,0,Streaming TV,No
1833-TCXKK,0,Streaming TV,Yes
3847-BAERP,0,Streaming TV,No internet service
4654-ULTTN,0,Streaming TV,No
9633-DENPU,0,Streaming TV,Yes
8189-HBVRW,0,Streaming TV,No
6227-HWPWX,1,Streaming TV,No
5989-PGKJB,0,Streaming TV,No
5202-IVJNU,1,Streaming TV,No
6804-GDMOI,1,Streaming TV,Yes
6051-PTVNS,0,Streaming TV,No internet service
5199-FPUSP,0,Streaming TV,No
6963-EZQEE,0,Streaming TV,Yes
0655-YDGFJ,0,Streaming TV,No
2495-KZNFB,0,Streaming TV,No
8410-BGQXN,0,Streaming TV,No internet service
4195-PNGZS,0,Streaming TV,No internet service
0872-CASZJ,0,Streaming TV,No
9489-JMTTN,0,Streaming TV,Yes
3334-CTHOL,1,Streaming TV,No
5266-PFRQK,0,Streaming TV,No internet service
2007-QVGAW,0,Streaming TV,No internet service
7921-LMDFQ,0,Streaming TV,Yes
3755-JBMNH,1,Streaming TV,No
2430-RRYUW,0,Streaming TV,No
0374-IOEGQ,0,Streaming TV,No
4822-LPTYJ,0,Streaming TV,Yes
1689-YQBYY,0,Streaming TV,No
2233-TXSIU,0,Streaming TV,Yes
4778-IZARL,0,Streaming TV,Yes
0506-LVNGN,1,Streaming TV,No
8634-MPHTR,1,Streaming TV,Yes
8875-AKBYH,0,Streaming TV,Yes
0840-DCNZE,0,Streaming TV,Yes
9286-BHDQG,0,Streaming TV,No
6919-ELBGL,0,Streaming TV,Yes
5214-CHIWJ,0,Streaming TV,No internet service
3896-ZVNET,0,Streaming TV,No internet service
3842-IYKUE,1,Streaming TV,No
5832-XKAES,1,Streaming TV,No
3043-TYBNO,0,Streaming TV,No
0807-ZABDG,1,Streaming TV,No
4827-USJHP,0,Streaming TV,No
1052-QJIBV,0,Streaming TV,No internet service
6402-SSEJG,0,Streaming TV,Yes
9732-KPKBW,1,Streaming TV,No
0228-MAUWC,0,Streaming TV,No
4072-IPYLT,0,Streaming TV,No
0836-SEYLU,1,Streaming TV,Yes
6959-UWKHF,1,Streaming TV,No
3214-IYUUQ,0,Streaming TV,No
5035-BVCXS,0,Streaming TV,No
8741-LQOBK,0,Streaming TV,No
4397-FRLTA,0,Streaming TV,No internet service
9314-IJWSQ,0,Streaming TV,Yes
2984-AFWNC,0,Streaming TV,Yes
6474-FVJLC,1,Streaming TV,No
6341-JVQGF,0,Streaming TV,Yes
8098-TDCBU,0,Streaming TV,No internet service
0485-ZBSLN,0,Streaming TV,No internet service
9974-JFBHQ,0,Streaming TV,Yes
3831-YCPUO,0,Streaming TV,Yes
9489-DEDVP,0,Streaming TV,Yes
7191-ADRGF,0,Streaming TV,Yes
0022-TCJCI,1,Streaming TV,No
1768-HNVGJ,0,Streaming TV,No
2958-NHPPS,0,Streaming TV,No internet service
2205-YMZZJ,1,Streaming TV,Yes
4060-LDNLU,0,Streaming TV,Yes
5569-OUICF,1,Streaming TV,Yes
4501-UYKBC,0,Streaming TV,No
6603-YRDCJ,0,Streaming TV,No
7137-RYLPP,1,Streaming TV,Yes
8519-QJGJD,1,Streaming TV,No
1264-FUHCX,0,Streaming TV,Yes
2809-ILCYT,0,Streaming TV,No internet service
0419-YAAPX,0,Streaming TV,Yes
3454-JFUBC,0,Streaming TV,No internet service
0899-WZRSD,0,Streaming TV,Yes
4274-DRSQT,0,Streaming TV,Yes
9558-IHEZX,0,Streaming TV,Yes
7136-RVDTZ,1,Streaming TV,Yes
8869-LIHMK,0,Streaming TV,Yes
7008-LZVOZ,0,Streaming TV,No internet service
6696-YDAYZ,0,Streaming TV,No internet service
2322-VCZHZ,0,Streaming TV,No
6899-PPEEA,1,Streaming TV,Yes
6705-LXORM,0,Streaming TV,No
0412-UCCNP,0,Streaming TV,No
5480-TBGPH,1,Streaming TV,Yes
7952-OBOYL,0,Streaming TV,Yes
9306-CPCBC,1,Streaming TV,No
4342-HENTK,1,Streaming TV,No
7641-TQFHN,0,Streaming TV,Yes
2057-BOYKM,0,Streaming TV,No
7480-QNVZJ,1,Streaming TV,Yes
5804-LEPIM,1,Streaming TV,No
5149-CUZUJ,0,Streaming TV,Yes
7748-UMTRK,0,Streaming TV,Yes
7850-VWJUU,0,Streaming TV,No
0657-DOGUM,0,Streaming TV,No
1936-CZAKF,0,Streaming TV,Yes
6339-RZCBJ,0,Streaming TV,Yes
9124-LHCJQ,1,Streaming TV,No
8242-PDSGJ,0,Streaming TV,No
2519-FAKOD,1,Streaming TV,Yes
0621-TWIEM,1,Streaming TV,No
9931-KGHOA,0,Streaming TV,No
6734-JDTTV,0,Streaming TV,No internet service
7554-NEWDD,0,Streaming TV,No internet service
5360-LJCNJ,0,Streaming TV,Yes
9978-HYCIN,0,Streaming TV,Yes
4955-VCWBI,0,Streaming TV,No internet service
5208-FVQKB,0,Streaming TV,No
6728-DKUCO,0,Streaming TV,Yes
1396-QWFBJ,1,Streaming TV,No
5174-ITUMV,0,Streaming TV,Yes
3956-CJUST,0,Streaming TV,No
4018-KJYUY,0,Streaming TV,No internet service
9584-EXCDZ,0,Streaming TV,No
1905-OEILC,0,Streaming TV,No internet service
9236-NDUCW,0,Streaming TV,No
7096-UCLNH,0,Streaming TV,No internet service
6924-TDGMT,0,Streaming TV,No internet service
